Tenure,TotalCashback,Complain,WarehouseToHome,DaySinceLastOrder,NumberOfAddress,SatisfactionScore,PreferedOrderCat_Mobile,CouponUsed,CityTier
0.0,142.13,0,16.0,8.0,2,5,0,0.0,1
12.0,1448.4,1,14.0,8.0,3,5,0,5.0,3
11.0,153.43,0,16.0,9.0,2,1,0,0.0,3
9.0,120.08000000000001,0,16.0,0.0,2,4,1,1.0,1
24.0,529.46,1,31.0,6.0,5,3,0,1.0,1
8.0,126.9,0,13.0,1.0,2,1,1,1.0,1
5.0,454.71,1,16.0,3.0,2,4,1,3.0,1
0.0,684.55,1,10.0,6.0,2,1,1,4.0,1
7.0,392.08,0,15.0,3.0,2,3,0,1.0,3
1.0,372.84,1,11.0,4.0,3,4,0,2.0,1
14.0,206.5,0,14.0,3.0,3,1,0,1.0,1
2.0,304.26,0,28.0,3.0,3,1,1,1.0,1
22.0,204.66,0,13.0,7.0,4,4,0,0.0,1
1.0,282.02,1,13.0,1.0,3,5,1,2.0,1
13.0,1138.32,1,8.0,9.0,3,1,0,1.0,1
2.0,403.1,0,10.0,8.0,2,4,0,1.0,1
1.0,315.9,0,11.0,3.0,3,4,1,2.0,1
1.0,512.3100000000001,0,10.0,1.0,11,3,0,2.0,3
11.0,173.51,0,8.0,0.0,8,4,0,1.0,3
10.0,451.29,0,9.0,3.0,6,3,1,2.0,1
1.0,329.78,1,15.0,3.0,3,3,1,2.0,1
8.0,959.35,0,9.0,12.0,3,1,0,5.0,1
14.0,1776.61,0,16.0,9.0,2,4,0,3.0,3
11.0,130.57,1,8.0,1.0,7,3,1,0.0,1
8.0,168.83,0,33.0,7.0,3,3,0,1.0,1
0.0,128.63,0,28.0,0.0,2,4,1,1.0,2
1.0,271.02,0,12.0,1.0,3,2,1,2.0,1
0.0,139.55,0,6.0,3.0,2,5,1,0.0,1
28.0,135.37,0,28.0,2.0,6,4,1,1.0,1
13.0,328.99,0,15.0,13.0,10,3,0,1.0,1
18.0,1061.2,0,8.0,3.0,5,1,0,1.0,3
7.0,435.84000000000003,0,28.0,14.0,3,4,1,3.0,1
17.0,571.28,1,23.0,10.0,7,2,0,1.0,3
10.0,954.3000000000001,1,21.0,12.0,2,2,0,5.0,1
1.0,444.68999999999994,0,26.0,3.0,3,2,1,1.0,1
20.0,3801.9799999999996,1,8.0,8.0,8,4,0,5.0,1
5.0,388.64,0,27.0,1.0,3,3,0,2.0,3
15.0,391.64,1,30.0,3.0,5,3,0,1.0,3
16.0,303.92,1,9.0,1.0,2,3,1,2.0,2
31.0,3847.92,0,14.0,11.0,7,5,0,2.0,1
12.0,311.14,1,9.0,2.0,8,3,1,1.0,1
0.0,677.0,0,29.0,8.0,2,3,0,4.0,3
12.0,459.63,0,10.0,3.0,5,3,1,3.0,1
16.0,148.76,0,33.0,2.0,6,4,1,1.0,1
5.0,292.18,0,15.0,3.0,11,4,1,2.0,2
0.0,142.13,0,16.0,8.0,2,5,0,0.0,1
8.0,555.87,0,10.0,3.0,7,1,0,2.0,3
2.0,153.73,0,7.0,2.0,1,5,0,0.0,1
15.0,570.3,0,9.0,5.0,3,4,0,1.0,3
28.0,140.35,1,10.0,2.0,1,3,0,0.0,1
27.0,148.69,0,26.0,3.0,4,3,0,1.0,1
22.0,328.99,0,11.0,9.0,9,3,0,2.0,1
0.0,125.34,0,14.0,0.0,9,1,1,0.0,3
1.0,301.22,0,9.0,1.0,9,5,1,1.0,1
9.0,803.84,0,15.0,3.0,5,1,0,4.0,3
1.0,296.8,1,31.0,1.0,3,1,1,1.0,1
16.0,408.96,1,30.0,2.0,7,5,0,2.0,3
5.0,982.1500000000001,1,14.0,11.0,3,2,0,3.0,1
10.0,366.2,0,11.0,9.0,3,1,0,1.0,1
1.0,1493.76,1,13.0,8.0,6,3,0,1.0,3
13.0,633.94,1,7.0,7.0,3,3,0,1.0,1
16.0,3807.84,0,11.0,16.0,3,2,0,1.0,1
17.0,593.18,0,21.0,1.0,8,5,0,2.0,1
18.0,1204.72,1,16.0,2.0,3,5,1,6.0,1
2.0,291.6,0,8.0,3.0,4,5,1,2.0,1
0.0,153.24,0,22.0,2.0,6,5,0,1.0,3
9.0,342.02,0,25.0,1.0,3,3,0,2.0,3
19.0,2628.36,0,35.0,7.0,3,4,0,7.0,1
14.0,127.82,0,6.0,0.0,4,1,1,0.0,1
11.0,137.02,0,12.0,4.0,2,3,1,1.0,1
14.0,328.99,1,12.0,0.0,4,2,0,0.0,3
1.0,296.5,0,7.0,1.0,2,5,1,2.0,3
30.0,357.6,0,18.0,1.0,6,5,0,1.0,3
9.0,122.00999999999999,0,29.0,2.0,10,2,1,1.0,1
8.0,919.28,0,7.0,3.0,11,5,0,3.0,2
7.0,151.21,0,14.0,0.0,4,5,0,1.0,1
10.0,129.73,0,27.0,0.0,6,2,1,1.0,3
1.0,307.26,0,29.0,1.0,3,4,1,2.0,2
1.0,913.0,1,10.0,3.0,3,2,0,4.0,3
0.0,284.54,0,8.0,2.0,1,2,0,0.0,1
12.0,446.48,0,17.0,3.0,5,3,0,1.0,1
5.0,196.1,0,25.0,2.0,4,3,0,0.0,3
16.0,140.81,1,12.0,8.0,2,3,0,1.0,1
1.0,297.34,0,24.0,4.0,7,1,1,1.0,1
17.0,908.9499999999999,1,16.0,8.0,5,3,0,2.0,1
1.0,626.48,0,11.0,5.0,2,2,1,1.0,1
6.0,650.73,0,13.0,3.0,1,3,0,0.0,1
18.0,757.6999999999999,0,8.0,7.0,5,3,0,3.0,3
0.0,127.16,0,18.0,0.0,2,4,1,0.0,3
1.0,307.02,1,12.0,1.0,3,3,1,2.0,3
1.0,375.44,0,35.0,5.0,3,4,0,2.0,3
19.0,193.96,0,6.0,3.0,8,5,0,0.0,1
10.0,401.74,0,15.0,10.0,3,5,0,1.0,3
9.0,387.66,0,34.0,8.0,4,3,0,2.0,1
2.0,348.72,0,15.0,5.0,3,2,1,1.0,2
8.0,328.99,0,12.0,9.0,4,5,0,3.0,1
0.0,157.65,0,19.0,0.0,6,4,0,0.0,3
14.0,464.01,1,28.0,3.0,4,1,0,2.0,1
1.0,328.08,0,9.0,2.0,2,1,1,2.0,1
15.0,1790.6999999999998,0,8.0,9.0,2,1,0,3.0,3
1.0,342.94,1,10.0,5.0,3,2,0,2.0,3
0.0,182.24,1,15.0,3.0,1,5,0,0.0,3
25.0,817.8,0,5.0,0.0,8,4,0,2.0,1
7.0,764.05,0,16.0,11.0,2,1,1,1.0,1
0.0,283.03,0,11.0,0.0,7,3,0,1.0,3
15.0,881.51,1,14.0,8.0,1,5,1,7.0,1
2.0,291.6,0,7.0,3.0,4,5,1,1.0,1
9.0,435.41999999999996,0,9.0,3.0,3,1,1,3.0,3
16.0,642.26,0,16.0,2.0,10,1,0,2.0,1
6.0,477.0,0,20.0,3.0,3,4,1,3.0,1
2.0,139.04,0,29.0,3.0,1,5,1,0.0,1
24.0,491.25,0,15.0,3.0,9,4,1,2.0,3
4.0,148.21,1,11.0,3.0,1,1,1,1.0,1
5.0,134.33,0,16.0,3.0,7,3,1,0.0,1
8.0,380.0,0,15.0,3.0,7,5,0,2.0,3
9.0,166.52,0,17.0,0.0,5,1,0,1.0,3
3.0,388.62,0,27.0,3.0,4,1,0,2.0,3
2.0,248.07999999999998,1,14.0,2.0,8,5,1,1.0,1
9.0,121.53999999999999,1,7.0,2.0,1,3,1,1.0,1
11.0,377.76,0,14.0,8.0,6,4,1,2.0,2
1.0,281.38,1,10.0,1.0,3,1,1,2.0,3
2.0,129.74,0,15.0,2.0,10,3,1,1.0,1
1.0,327.88,0,11.0,3.0,7,3,1,2.0,1
6.0,650.73,0,13.0,3.0,1,3,0,1.0,1
0.0,128.63,0,28.0,0.0,2,4,1,1.0,2
15.0,281.78,0,8.0,2.0,2,1,0,0.0,1
22.0,539.58,0,14.0,3.0,6,5,0,1.0,3
9.0,120.44,0,7.0,3.0,2,1,1,0.0,1
9.0,151.31,0,10.0,2.0,8,4,0,0.0,1
1.0,962.4000000000001,0,30.0,9.0,3,3,0,4.0,3
1.0,271.82,0,31.0,1.0,3,5,1,2.0,3
9.0,112.22999999999999,0,6.0,1.0,2,3,1,0.0,1
8.0,444.26,1,11.0,3.0,4,1,0,1.0,3
1.0,334.0,0,16.0,5.0,9,5,1,2.0,1
4.0,291.28,0,8.0,4.0,2,3,1,1.0,2
15.0,525.09,0,14.0,2.0,8,3,0,3.0,1
0.0,132.02,1,6.0,4.0,2,4,1,1.0,3
1.0,298.64,1,12.0,4.0,5,3,1,1.0,1
16.0,1763.52,0,12.0,14.0,8,3,0,3.0,1
10.0,1444.9,1,31.0,7.0,4,3,0,4.0,1
19.0,339.54,1,14.0,3.0,6,3,1,2.0,1
8.0,152.04,1,13.0,9.0,2,1,0,1.0,3
27.0,3279.3599999999997,0,6.0,7.0,7,2,0,1.0,1
9.0,158.1,0,10.0,8.0,2,1,0,0.0,1
7.0,1054.4099999999999,0,16.0,7.0,2,3,0,1.0,1
1.0,295.7,1,11.0,1.0,11,1,1,2.0,1
11.0,1067.43,0,8.0,5.0,4,2,0,6.0,3
11.0,442.04,1,9.0,3.0,6,3,0,1.0,3
21.0,527.01,1,23.0,8.0,3,3,0,2.0,1
14.0,303.66,1,10.0,3.0,3,3,1,2.0,3
16.0,1763.52,0,12.0,14.0,8,3,0,6.0,1
12.0,364.9,0,30.0,3.0,11,2,0,1.0,1
22.0,615.3,0,8.0,1.0,8,1,0,2.0,1
13.0,281.38,1,14.0,2.0,4,1,0,2.0,1
24.0,161.32,0,13.0,0.0,3,3,0,1.0,1
20.0,145.91,1,20.0,2.0,4,3,0,1.0,3
11.0,162.61,0,35.0,7.0,4,1,0,0.0,1
20.0,2349.76,1,9.0,8.0,5,4,0,7.0,3
0.0,295.5,0,6.0,2.0,7,1,0,2.0,1
18.0,364.86,1,7.0,3.0,6,1,0,2.0,2
25.0,265.55,0,10.0,4.0,3,2,0,1.0,1
26.0,471.36,0,9.0,3.0,9,2,1,1.0,1
1.0,156.61,0,22.0,7.0,1,5,0,0.0,1
18.0,1228.52,0,12.0,11.0,9,4,0,2.0,3
17.0,147.68,0,6.0,0.0,8,3,0,1.0,3
3.0,447.12,1,13.0,3.0,9,5,1,2.0,1
7.0,1062.42,1,35.0,8.0,3,3,0,2.0,1
1.0,306.28,1,33.0,4.0,3,3,1,1.0,1
2.0,419.26,0,12.0,3.0,2,5,0,2.0,3
4.0,141.48,0,6.0,3.0,2,5,0,1.0,1
4.0,143.45,0,6.0,4.0,1,3,0,1.0,1
8.0,294.4,1,17.0,1.0,3,3,1,1.0,3
1.0,354.12,0,9.0,8.0,3,3,0,2.0,1
1.0,274.0,0,17.0,1.0,3,3,1,1.0,3
27.0,328.99,0,8.0,3.0,10,3,0,0.0,1
8.0,916.08,0,9.0,8.0,5,3,1,6.0,1
1.0,333.24,1,11.0,4.0,3,3,0,2.0,3
1.0,450.96,0,17.0,3.0,8,3,0,1.0,1
29.0,303.24,0,9.0,5.0,10,1,1,2.0,1
29.0,4172.32,1,15.0,1.0,3,4,0,3.0,1
10.0,360.14,0,24.0,4.0,4,4,0,2.0,3
10.0,141.97,1,16.0,1.0,3,4,0,0.0,1
8.0,824.3000000000001,0,12.0,14.0,3,1,0,5.0,1
30.0,2577.36,0,15.0,8.0,8,4,0,2.0,2
1.0,335.68,0,35.0,4.0,5,5,0,1.0,1
1.0,298.44,0,12.0,3.0,2,4,1,1.0,1
1.0,372.64,0,14.0,1.0,4,3,0,2.0,1
4.0,255.77999999999997,0,11.0,2.0,2,4,1,0.0,3
20.0,457.36,1,9.0,3.0,6,1,0,1.0,3
8.0,140.14,1,27.0,7.0,2,2,0,0.0,1
19.0,2777.4500000000003,0,13.0,3.0,8,2,0,13.0,3
11.0,383.88,1,17.0,1.0,4,1,0,2.0,3
16.0,616.06,0,12.0,1.0,8,3,0,1.0,3
1.0,421.28,1,23.0,3.0,4,5,0,1.0,3
14.0,168.7,0,11.0,2.0,4,4,0,0.0,1
1.0,318.9,0,15.0,5.0,3,1,1,2.0,1
1.0,1596.42,0,17.0,3.0,11,5,0,5.0,3
6.0,359.4,0,9.0,7.0,2,4,0,1.0,1
10.0,667.14,0,18.0,3.0,2,1,0,1.0,3
0.0,1070.72,0,6.0,7.0,2,3,0,2.0,3
9.0,123.05000000000001,0,23.0,2.0,2,3,1,1.0,1
14.0,459.27,0,9.0,3.0,4,3,1,1.0,1
9.0,120.86000000000001,0,11.0,0.0,4,2,0,0.0,3
4.0,443.34,0,17.0,3.0,11,3,0,1.0,1
10.0,163.47,0,11.0,4.0,8,2,0,0.0,1
1.0,298.08,1,17.0,1.0,8,5,1,2.0,1
11.0,157.45,0,29.0,2.0,10,1,0,0.0,1
22.0,1189.36,0,22.0,7.0,10,5,1,7.0,1
8.0,444.5,0,7.0,3.0,2,1,0,1.0,3
15.0,295.78,0,16.0,5.0,3,5,1,2.0,1
2.0,347.1,0,9.0,5.0,6,4,0,2.0,1
1.0,297.46,1,23.0,3.0,4,4,1,2.0,1
10.0,857.04,0,28.0,3.0,6,4,0,2.0,1
7.0,125.78999999999999,1,14.0,6.0,2,3,1,1.0,3
16.0,585.98,0,17.0,10.0,2,5,0,1.0,2
11.0,335.68,1,14.0,5.0,7,5,0,1.0,1
28.0,135.37,0,28.0,2.0,6,4,1,1.0,1
8.0,919.28,0,7.0,3.0,11,5,0,3.0,2
3.0,309.48,0,16.0,3.0,11,3,1,2.0,1
5.0,328.58,1,19.0,3.0,10,1,1,2.0,1
19.0,634.04,0,7.0,8.0,2,1,0,2.0,1
19.0,1595.28,0,8.0,8.0,3,4,0,4.0,1
1.0,294.52,0,9.0,3.0,3,4,1,1.0,1
10.0,1249.26,1,17.0,8.0,9,5,0,2.0,1
8.0,2065.49,0,22.0,10.0,9,5,0,3.0,1
1.0,314.58,0,8.0,3.0,6,1,1,1.0,1
16.0,1097.25,0,8.0,7.0,2,1,0,7.0,3
21.0,1170.08,1,9.0,1.0,3,1,0,4.0,1
11.0,176.25,0,6.0,8.0,1,1,0,0.0,1
24.0,328.99,0,24.0,12.0,7,5,0,1.0,1
10.0,1444.9,1,31.0,7.0,4,3,0,3.0,1
23.0,640.04,1,25.0,10.0,3,3,0,2.0,1
1.0,145.58,0,23.0,8.0,2,5,0,0.0,1
11.0,1394.68,0,20.0,7.0,1,4,0,3.0,3
7.0,667.48,0,8.0,11.0,2,1,0,4.0,1
15.0,3980.2000000000003,0,14.0,9.0,2,2,0,1.0,1
8.0,161.42,1,16.0,4.0,4,3,0,1.0,1
1.0,344.14,0,18.0,3.0,10,3,0,2.0,3
6.0,920.01,0,14.0,6.0,7,5,1,6.0,1
0.0,199.5,1,29.0,2.0,10,5,0,1.0,2
4.0,168.12,0,30.0,8.0,2,5,0,1.0,1
7.0,333.0,1,22.0,2.0,2,1,0,6.0,1
0.0,269.28,1,8.0,2.0,6,1,1,1.0,1
7.0,439.88,0,13.0,3.0,1,4,0,0.0,1
2.0,307.12,0,10.0,1.0,3,4,1,2.0,3
0.0,156.17,1,32.0,8.0,2,1,0,0.0,3
1.0,1195.67,1,19.0,8.0,5,1,0,6.0,3
10.0,323.76,0,25.0,1.0,6,1,1,2.0,1
0.0,130.58,1,23.0,1.0,1,4,1,0.0,1
19.0,328.99,1,16.0,3.0,6,5,0,1.0,3
9.0,120.28999999999999,0,32.0,0.0,2,3,1,1.0,1
22.0,4181.45,0,17.0,10.0,6,4,0,4.0,1
1.0,299.56,1,12.0,3.0,3,4,1,1.0,1
9.0,121.75999999999999,0,8.0,4.0,5,5,0,0.0,1
6.0,293.52,0,9.0,5.0,6,5,0,1.0,1
9.0,166.53,0,6.0,0.0,5,1,0,1.0,3
13.0,124.06,0,14.0,0.0,9,1,1,0.0,1
7.0,140.33,0,8.0,2.0,3,3,0,1.0,1
10.0,389.24,1,9.0,1.0,6,4,0,2.0,1
9.0,115.55000000000001,0,28.0,0.0,2,3,1,0.0,2
7.0,145.38,1,8.0,2.0,1,5,0,1.0,3
5.0,448.72,0,12.0,3.0,2,5,0,1.0,1
3.0,171.4,0,21.0,7.0,3,5,0,0.0,3
1.0,680.32,0,36.0,9.0,3,3,0,4.0,1
1.0,330.0,0,12.0,6.0,3,5,0,2.0,1
1.0,468.51,0,12.0,3.0,3,1,1,2.0,1
17.0,3636.96,0,11.0,3.0,5,2,0,11.0,3
1.0,342.94,1,10.0,5.0,3,1,0,2.0,3
19.0,1098.6,0,9.0,9.0,4,3,0,1.0,3
5.0,392.04,0,8.0,6.0,1,1,1,1.0,1
1.0,335.88,0,7.0,8.0,3,5,0,1.0,3
9.0,146.78,0,13.0,1.0,3,2,1,0.0,1
10.0,343.56,0,14.0,2.0,4,1,1,2.0,1
29.0,320.74,0,29.0,3.0,7,4,1,2.0,1
14.0,399.14,1,7.0,3.0,4,1,0,2.0,3
12.0,423.72,0,7.0,3.0,6,1,0,1.0,3
13.0,355.9,0,19.0,1.0,6,4,0,2.0,1
9.0,121.87,0,8.0,2.0,5,4,1,0.0,2
12.0,1982.79,0,30.0,3.0,1,1,0,3.0,3
4.0,127.78,1,8.0,0.0,5,1,1,0.0,1
1.0,278.4,0,10.0,1.0,3,3,1,1.0,1
9.0,112.22999999999999,0,7.0,1.0,2,3,1,1.0,1
4.0,111.28999999999999,1,8.0,0.0,2,1,1,1.0,1
9.0,351.96,0,16.0,9.0,3,3,0,1.0,1
15.0,388.08000000000004,0,16.0,3.0,4,3,1,1.0,1
6.0,328.99,0,10.0,8.0,5,1,0,7.0,1
16.0,335.44,0,36.0,1.0,6,2,0,2.0,1
9.0,120.08000000000001,0,6.0,0.0,2,3,1,0.0,1
0.0,142.6,1,16.0,3.0,2,3,0,0.0,3
30.0,308.84,0,16.0,4.0,4,3,1,1.0,1
1.0,347.02,0,15.0,3.0,2,4,0,1.0,3
18.0,1232.73,0,14.0,8.0,10,2,0,7.0,1
5.0,400.94,0,14.0,8.0,6,2,0,1.0,3
11.0,722.0,0,6.0,8.0,1,4,0,4.0,3
5.0,317.56,0,11.0,5.0,4,4,0,1.0,1
27.0,1071.0,0,30.0,9.0,8,2,0,1.0,1
14.0,296.9,0,9.0,3.0,4,3,1,2.0,1
15.0,145.56,0,35.0,2.0,3,3,0,1.0,1
9.0,122.1,0,23.0,0.0,2,4,1,0.0,1
12.0,291.97,1,6.0,6.0,2,3,0,0.0,1
1.0,310.82,0,9.0,3.0,2,5,1,2.0,3
9.0,450.18,0,7.0,3.0,5,3,1,3.0,1
21.0,438.15000000000003,0,16.0,1.0,6,3,1,1.0,1
9.0,166.53,0,6.0,0.0,5,2,0,1.0,3
15.0,328.99,0,32.0,8.0,6,4,0,3.0,3
8.0,497.20000000000005,0,14.0,2.0,1,3,1,2.0,3
6.0,349.96,1,9.0,8.0,6,3,0,2.0,1
0.0,248.0,0,14.0,1.0,1,2,1,0.0,3
14.0,130.72,0,25.0,0.0,3,5,0,1.0,1
16.0,135.39,0,8.0,8.0,1,1,1,0.0,2
10.0,426.94,1,16.0,3.0,4,4,0,1.0,1
18.0,150.06,1,10.0,3.0,5,5,0,0.0,3
13.0,340.68,0,25.0,8.0,2,3,0,1.0,1
13.0,2046.3600000000001,0,9.0,11.0,3,3,0,3.0,1
20.0,3046.8,0,29.0,6.0,2,1,0,7.0,1
10.0,151.63,0,8.0,0.0,6,1,0,1.0,1
1.0,302.0,1,18.0,1.0,3,5,1,2.0,1
2.0,279.66,0,15.0,2.0,1,2,1,2.0,1
11.0,522.06,1,7.0,3.0,4,2,0,1.0,1
7.0,1366.64,1,6.0,6.0,2,3,0,7.0,3
9.0,112.81,0,9.0,0.0,2,3,1,1.0,1
4.0,343.9,1,16.0,8.0,9,3,0,2.0,1
0.0,262.34,0,11.0,2.0,2,1,1,1.0,1
9.0,158.1,0,10.0,8.0,2,2,0,1.0,1
16.0,175.1,0,17.0,9.0,2,3,0,1.0,1
11.0,642.2,0,6.0,0.0,2,3,1,1.0,2
18.0,623.72,0,15.0,12.0,2,3,0,4.0,3
9.0,120.83000000000001,0,9.0,0.0,2,3,1,1.0,1
7.0,129.96,0,7.0,3.0,6,5,1,1.0,1
7.0,129.79,0,9.0,0.0,4,1,1,0.0,1
24.0,231.42000000000002,0,17.0,3.0,4,4,0,0.0,1
1.0,305.7,0,9.0,1.0,9,1,1,1.0,3
12.0,387.22,1,10.0,1.0,10,1,0,2.0,3
8.0,147.88,1,22.0,2.0,1,4,0,0.0,1
0.0,162.32,0,24.0,2.0,3,3,0,0.0,3
3.0,293.36,1,22.0,4.0,2,2,1,2.0,1
24.0,3377.0,0,10.0,8.0,3,4,0,7.0,2
4.0,164.1,0,8.0,0.0,4,5,0,0.0,2
16.0,354.62,1,10.0,4.0,4,2,0,1.0,1
13.0,382.23,1,25.0,7.0,9,1,0,3.0,1
11.0,128.99,0,15.0,2.0,1,4,1,0.0,3
17.0,355.14,0,17.0,1.0,3,3,0,1.0,1
2.0,380.98,0,36.0,8.0,3,4,0,1.0,1
8.0,569.2,0,28.0,3.0,1,3,1,1.0,1
18.0,280.61,0,31.0,0.0,4,4,0,1.0,1
3.0,341.08,0,9.0,10.0,3,1,0,1.0,3
1.0,318.48,0,9.0,2.0,9,5,1,1.0,1
2.0,123.4,0,14.0,5.0,2,2,1,0.0,1
1.0,301.32,1,10.0,2.0,3,3,1,1.0,1
4.0,165.82,1,8.0,5.0,5,2,0,1.0,3
5.0,338.48,0,15.0,9.0,3,1,0,2.0,1
0.0,256.22,0,22.0,2.0,10,4,1,2.0,1
4.0,392.74,0,13.0,2.0,3,5,0,2.0,3
12.0,1793.92,0,21.0,3.0,2,4,0,4.0,3
9.0,844.24,0,23.0,3.0,3,4,0,4.0,1
2.0,403.1,0,10.0,8.0,2,4,0,1.0,1
13.0,340.68,0,25.0,8.0,2,3,0,2.0,1
0.0,128.86,1,13.0,2.0,2,3,1,0.0,1
16.0,1395.28,0,15.0,8.0,4,4,0,8.0,1
9.0,122.75,1,13.0,2.0,2,1,1,1.0,3
4.0,1424.32,0,34.0,8.0,9,1,0,3.0,3
2.0,348.16,0,12.0,3.0,3,2,0,2.0,3
4.0,1200.24,0,7.0,7.0,2,5,0,6.0,1
4.0,616.4499999999999,0,14.0,2.0,4,3,1,2.0,3
1.0,310.66,0,10.0,3.0,3,3,1,1.0,1
4.0,1672.96,0,29.0,9.0,2,5,0,4.0,3
3.0,299.02,0,16.0,1.0,8,3,1,1.0,1
19.0,152.58,0,13.0,0.0,3,3,0,1.0,1
13.0,355.9,0,19.0,1.0,6,4,0,2.0,1
0.0,125.0,0,14.0,2.0,2,5,1,0.0,1
21.0,359.34,0,21.0,8.0,10,4,0,1.0,1
1.0,314.04,1,7.0,5.0,3,4,1,1.0,3
31.0,363.2,1,7.0,3.0,4,3,0,2.0,1
2.0,141.93,1,21.0,8.0,1,3,0,1.0,1
14.0,160.32,1,12.0,2.0,7,4,0,1.0,1
13.0,134.48,0,8.0,0.0,7,3,0,1.0,1
14.0,364.3,0,9.0,4.0,9,4,0,1.0,3
24.0,910.6800000000001,0,9.0,3.0,4,5,0,1.0,1
18.0,324.16,0,31.0,5.0,4,3,1,1.0,1
0.0,125.63999999999999,0,14.0,0.0,2,1,1,0.0,2
4.0,291.66,0,10.0,1.0,3,3,1,2.0,1
5.0,826.2,0,11.0,3.0,2,4,0,2.0,3
9.0,121.27000000000001,1,11.0,3.0,3,3,1,0.0,1
1.0,329.78,1,15.0,3.0,3,3,1,2.0,1
21.0,839.96,0,10.0,3.0,8,3,0,1.0,1
19.0,173.79,0,8.0,4.0,3,2,0,1.0,1
18.0,1160.88,0,9.0,8.0,3,1,1,2.0,1
6.0,127.56,0,20.0,6.0,2,4,1,1.0,1
16.0,328.99,0,33.0,9.0,7,4,0,4.0,3
19.0,328.99,0,9.0,8.0,3,5,0,1.0,3
28.0,574.44,0,20.0,15.0,9,4,0,1.0,1
7.0,330.74,0,7.0,9.0,3,5,0,1.0,3
15.0,386.22,1,9.0,8.0,4,3,0,1.0,1
5.0,123.13999999999999,0,6.0,2.0,1,1,1,1.0,1
1.0,342.34,0,7.0,3.0,3,3,0,2.0,1
8.0,339.8,0,18.0,9.0,6,4,0,1.0,2
14.0,342.78,0,21.0,3.0,3,5,0,1.0,3
30.0,395.2,0,14.0,3.0,6,1,0,1.0,1
9.0,299.0,0,8.0,3.0,3,5,1,2.0,1
17.0,340.44,1,15.0,3.0,6,3,0,2.0,1
10.0,1820.16,1,7.0,3.0,4,5,0,6.0,1
20.0,346.2,0,25.0,9.0,4,3,0,2.0,1
11.0,764.0999999999999,1,17.0,4.0,2,5,1,4.0,1
4.0,123.56,1,14.0,2.0,4,1,1,0.0,1
1.0,359.44,0,9.0,4.0,3,1,0,2.0,1
12.0,282.54,0,26.0,2.0,3,1,0,1.0,3
0.0,140.0,0,11.0,5.0,2,5,0,1.0,1
10.0,935.05,1,7.0,12.0,3,2,0,3.0,3
28.0,290.38,0,8.0,0.0,9,5,0,1.0,1
10.0,356.94,0,33.0,3.0,8,3,0,2.0,1
0.0,250.45999999999998,0,14.0,1.0,1,1,1,2.0,1
9.0,2517.68,1,32.0,3.0,3,3,0,3.0,1
5.0,2235.2000000000003,1,9.0,3.0,3,3,0,9.0,3
0.0,609.75,1,9.0,7.0,2,1,0,3.0,3
2.0,281.26,0,8.0,1.0,3,3,1,1.0,1
8.0,1831.0600000000002,0,12.0,8.0,2,2,0,11.0,1
4.0,290.36,0,16.0,1.0,5,5,1,2.0,1
24.0,328.99,0,24.0,12.0,7,5,0,2.0,1
0.0,129.56,0,24.0,0.0,1,5,1,1.0,2
7.0,309.68,0,6.0,1.0,10,1,0,1.0,1
11.0,376.94,0,12.0,5.0,9,2,0,1.0,1
3.0,1415.2,0,8.0,8.0,2,1,0,3.0,1
30.0,208.82999999999998,0,7.0,0.0,4,1,0,1.0,1
1.0,152.53,0,15.0,7.0,2,1,0,1.0,3
20.0,328.99,1,9.0,13.0,10,3,0,7.0,3
29.0,358.3,1,27.0,9.0,5,2,0,2.0,1
9.0,116.00999999999999,1,12.0,0.0,2,5,1,0.0,1
1.0,295.86,0,32.0,2.0,3,3,1,1.0,1
12.0,161.2,1,27.0,4.0,4,1,0,0.0,3
1.0,384.7,0,8.0,1.0,8,4,0,1.0,3
17.0,3636.96,0,11.0,3.0,5,1,0,11.0,3
15.0,127.66,0,18.0,4.0,9,4,1,1.0,1
8.0,387.24,0,24.0,2.0,3,2,0,0.0,1
8.0,150.93,0,8.0,0.0,3,5,0,0.0,1
11.0,296.52,1,16.0,3.0,3,1,1,1.0,1
14.0,1544.4900000000002,0,9.0,9.0,3,1,0,4.0,1
2.0,146.49,0,8.0,2.0,2,3,0,1.0,3
13.0,701.68,0,11.0,9.0,2,3,0,4.0,1
27.0,1097.04,0,28.0,7.0,4,3,0,1.0,1
14.0,328.99,0,34.0,10.0,1,4,0,1.0,1
9.0,122.74000000000001,0,8.0,0.0,2,3,1,1.0,1
1.0,304.82,1,24.0,1.0,2,3,1,1.0,2
5.0,356.64,0,9.0,4.0,9,5,0,1.0,3
1.0,374.28,0,15.0,8.0,3,4,0,1.0,3
7.0,359.76,1,7.0,3.0,3,4,0,2.0,1
1.0,290.9,0,10.0,2.0,2,2,1,1.0,1
9.0,836.5,0,29.0,4.0,2,3,1,2.0,1
9.0,477.41999999999996,0,11.0,7.0,9,4,0,0.0,1
9.0,246.04000000000002,1,6.0,2.0,2,4,1,1.0,3
4.0,1581.12,0,15.0,8.0,7,3,0,3.0,3
10.0,410.16,0,12.0,3.0,6,5,0,2.0,1
10.0,958.44,1,12.0,7.0,5,5,0,2.0,1
14.0,249.22000000000003,1,14.0,7.0,10,3,1,0.0,1
20.0,154.67,0,20.0,7.0,9,4,0,0.0,1
